,Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F
1745,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1746,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1747,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1748,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1749,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1750,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1751,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1752,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1753,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1754,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1755,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1756,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1757,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1758,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1759,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1760,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1761,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1762,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1763,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1764,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1765,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1766,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1767,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1768,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1769,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1770,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1771,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1772,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1773,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1774,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1775,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1776,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1777,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1778,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1779,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1780,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1781,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1782,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1783,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1784,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1785,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1786,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1787,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1788,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1789,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1790,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1791,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1792,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1793,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1794,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1795,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1796,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1797,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1798,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1799,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1800,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1801,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1802,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1803,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1804,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1805,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1806,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1807,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1808,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1809,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1810,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1811,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1812,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1813,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1814,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1815,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1816,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1817,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1818,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1819,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1820,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1821,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1822,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1823,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1824,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1825,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1826,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1827,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1828,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1829,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1830,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1831,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1832,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1833,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1834,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1835,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1836,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1837,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1838,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1839,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1840,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1841,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1842,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1843,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1844,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1845,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1846,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1847,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1848,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1849,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1850,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1851,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1852,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1853,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1854,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1855,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1856,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1857,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1858,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1859,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1860,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1861,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1862,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1863,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1864,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1865,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1866,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1867,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1868,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1869,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1870,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1871,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1872,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1873,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1874,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1875,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1876,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1877,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1878,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1879,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1880,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1881,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1882,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1883,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1884,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1885,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1886,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1887,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1888,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1889,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1890,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1891,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1892,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1893,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1894,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1895,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1896,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1897,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1898,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1899,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1900,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1901,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1902,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1903,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1904,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1905,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1906,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1907,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1908,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1909,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1910,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1911,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1912,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1913,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1914,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1915,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1916,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1917,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1918,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1919,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1920,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1921,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1922,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1923,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1924,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1925,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1926,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1927,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1928,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1929,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1930,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1931,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1932,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1933,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1934,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1935,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1936,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1937,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1938,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1939,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1940,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1941,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1942,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1943,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1944,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1945,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1946,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1947,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1948,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1949,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1950,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1951,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1952,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1953,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1954,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1955,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1956,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1957,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1958,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1959,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1960,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1961,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1962,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1963,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1964,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1965,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1966,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1967,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1968,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1969,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1970,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1971,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1972,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1973,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1974,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1975,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1976,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1977,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1978,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1979,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1980,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1981,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1982,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1983,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1984,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1985,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1986,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1987,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1988,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1989,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
1990,Martin River Glacier,Exists,349.102,N/A,60.51844,-144.01596,2007-03-01,37.13
