,line_type,glac_id,anlys_time,src_date,db_area,min_elev,mean_elev,max_elev,primeclass,rec_status,release_dt,gone_date,glac_name,glac_stat,proc_desc,geog_area,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,cluster
43196,glac_bound,G208413E62758N,1262304000,1060387200,1.12378,0,0,0,0,okay,1299393082,e,742,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,12
39206,glac_bound,G209418E63127N,1302825600,-473385600,0.01228,0,0,0,0,okay,1305230445,e,742,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43171,glac_bound,G208619E62855N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,747,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,12
38762,glac_bound,G209087E62952N,1302825600,-504921600,0.035739,0,0,0,0,okay,1305230445,e,747,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43225,glac_bound,G209492E63067N,1262304000,1060387200,0.174709,0,0,0,0,okay,1299393082,e,748,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
38692,glac_bound,G209089E62948N,1302825600,-504921600,0.015543,0,0,0,0,okay,1305230445,e,748,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
42822,glac_bound,G207880E62630N,1262304000,1060387200,0.06122,0,0,0,0,okay,1299393082,e,749,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,88
39182,glac_bound,G209087E62946N,1302825600,-504921600,0.050367,0,0,0,0,okay,1305230445,e,749,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
42479,glac_bound,G211387E60933N,1263513600,1184544000,0.118348,0,0,0,0,okay,1269471019,e,75,exists,Manually digitized. Glacier divides determined using watershed algorithm developed by C. Klenholz; Glacier extent digitized manually from satellite imagery. Glacier flow divides automatically delineated using a DEM.,Alaska,0,0,9,1,4,0,66
39074,glac_bound,G210462E63447N,1302825600,-568080000,0.138511,0,0,0,0,okay,1305230445,e,75,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
69290,glac_bound,G211387E60933N,1417392000,1565222400,0.088468,1022,0,1227,0,okay,1633078800,e,75,exists,Automated glacier classification of clean ice; merge with debris-cover layer to add debris-covered parts.; Semi-automatic multi-resolution segmentation of Sentinel-2 satellite images and SRTM digital elevation model.,Chugach,0,0,9,1,4,0,66
43073,glac_bound,G209342E63186N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,750,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
38837,glac_bound,G209083E62944N,1302825600,-504921600,0.105401,0,0,0,0,okay,1305230445,e,750,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43220,glac_bound,G209338E63189N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,751,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39000,glac_bound,G208926E62888N,1302825600,-568080000,0.023017,0,0,0,0,okay,1305230445,e,751,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
41774,glac_bound,G209379E63194N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,752,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39349,glac_bound,G208908E62885N,1302825600,-568080000,0.384646,0,0,0,0,okay,1305230445,e,752,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
43084,glac_bound,G209807E63144N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,753,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39079,glac_bound,G208883E62938N,1302825600,-568080000,0.16357,0,0,0,0,okay,1305230445,e,753,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
42869,glac_bound,G207625E62584N,1262304000,1060387200,0.258127,0,0,0,0,okay,1299393082,e,758,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,88
40724,glac_bound,G208784E62796N,1302825600,-568080000,0.074477,0,0,0,0,okay,1305230445,e,758,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
42979,glac_bound,G208125E62757N,1262304000,1060387200,0.073159,0,0,0,0,okay,1299393082,e,766,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,88
39338,glac_bound,G208380E62737N,1302825600,-536457600,0.099772,0,0,0,0,okay,1305230445,e,766,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
42663,glac_bound,G209648E63114N,1262304000,1060387200,0,0,0,0,0,okay,1299393082,e,767,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
38811,glac_bound,G208365E62731N,1302825600,-536457600,0.165234,0,0,0,0,okay,1305230445,e,767,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,12
